game_id,tournament_name,division_name,level_name,date,location_name,location,home_team,away_team,home_score,away_score,status
#4324,E.H.L.,Moins de 15 ans,B,2026-02-14 12:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,BULLDOGS VERDUN,4,0,Completed
#5338,E.H.L.,Moins de 18 ans,B,2026-01-31 20:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,MOHAWKS KAHNAWAKE,2,0,Completed
#3661,E.H.L.,Moins de 13 ans,C,2026-02-01 10:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,LYNX LASALLE,6,2,Completed
#3375,E.H.L.,Moins de 13 ans,B,2026-02-01 11:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,DEVILS M.R.O.,0,2,Completed
#4021,E.H.L.,Moins de 15 ans,A,2026-02-01 14:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,DEVILS M.R.O.,0,4,Completed
#5324,E.H.L.,Moins de 18 ans,B,2026-01-25 17:30,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,WARRIORS ST-LAURENT,0,1,Completed
#3069,E.H.L.,Moins de 13 ans,A,2026-02-25 19:30,LEGION MEMORIAL RINK,"LEGION MEMORIAL RINK, 220 Av. Bedbrook",KNIGHTS M.W.H.,DIABLES M.R.O.,,,Setup
#3076,E.H.L.,Moins de 13 ans,A,2026-02-01 13:00,RAYMOND BOURQUE 2,"RAYMOND BOURQUE 2, 2345 Boul. Thimens",SPARTANS ST-LAURENT,LIONS LASALLE,1,0,Completed
#3627,E.H.L.,Moins de 13 ans,C,2026-02-01 17:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,TITANS ST-LAURENT,1,5,Completed
#5301,E.H.L.,Moins de 18 ans,B,2026-02-12 19:30,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,GLADIATORS ST-LAURENT,2,1,Completed
#3304,E.H.L.,Moins de 13 ans,B,2026-01-30 19:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,KNIGHTS M.W.H.,12,0,Completed
#4370,E.H.L.,Moins de 15 ans,B,2026-01-26 19:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,PANTHERES LASALLE,2,0,Completed
#5030,E.H.L.,Moins de 18 ans,A,2025-12-07 18:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,LEAFS VERDUN,2,1,Completed
#4046,E.H.L.,Moins de 15 ans,A,2026-02-01 17:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,RAPIDES LACHINE,3,1,Completed
#4380,E.H.L.,Moins de 15 ans,B,2026-01-13 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,DIABLES M.R.O.,2,4,Completed
#5368,E.H.L.,Moins de 18 ans,B,2026-02-11 20:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",KNIGHTS M.W.H.,DEVILS M.R.O.,3,2,Completed
#3309,E.H.L.,Moins de 13 ans,B,2026-01-28 18:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",WHITE CANUCKS COTE-ST-LUC,WINGS WESTMOUNT,1,1,Completed
#5033,E.H.L.,Moins de 18 ans,A,-,,,KNIGHTS M.W.H.,MOHAWKS KAHNAWAKE,,,Initialized
#3668,E.H.L.,Moins de 13 ans,C,2026-02-03 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",CASTORS LACHINE,CANUCKS COTE-ST-LUC,5,7,Completed
#5316,E.H.L.,Moins de 18 ans,B,2026-02-03 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",TRAPPEURS LACHINE,CANUCKS COTE-ST-LUC,2,1,Completed
#4068,E.H.L.,Moins de 15 ans,A,2026-02-04 20:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,LIONS LASALLE,3,3,Completed
#5068,E.H.L.,Moins de 18 ans,A,2026-02-25 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,MOHAWKS KAHNAWAKE,,,Initialized
#5102,E.H.L.,Moins de 18 ans,A,2025-11-06 21:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,CANUCKS COTE-ST-LUC,0,2,Completed
#5404,E.H.L.,Moins de 18 ans,B,-,,,PUMAS LASALLE,WINGS WESTMOUNT,,,Initialized
#4315,E.H.L.,Moins de 15 ans,B,2026-02-05 20:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,DIABLES M.R.O.,1,7,Completed
#5339,E.H.L.,Moins de 18 ans,B,2026-02-05 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,DIABLES M.R.O.,2,4,Completed
#5055,E.H.L.,Moins de 18 ans,A,2026-02-17 21:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,DEVILS M.R.O.,,,Initialized
#3323,E.H.L.,Moins de 13 ans,B,2026-02-06 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",TRAPPEURS LACHINE,DEVILS M.R.O.,1,3,Completed
#3398,E.H.L.,Moins de 13 ans,B,2026-02-17 18:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,RED CANUCKS COTE-ST-LUC,,,Initialized
#5416,E.H.L.,Moins de 18 ans,B,2026-02-06 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,TRAPPEURS LACHINE,2,1,Completed
#5005,E.H.L.,Moins de 18 ans,A,2026-02-06 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,WINGS WESTMOUNT,2,3,Completed
#3312,E.H.L.,Moins de 13 ans,B,2026-02-07 15:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,DIABLES M.R.O.,0,3,Completed
#3354,E.H.L.,Moins de 13 ans,B,2026-02-28 14:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,KNIGHTS M.W.H.,,,Initialized
#4017,E.H.L.,Moins de 15 ans,A,2026-02-07 15:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,DEVILS M.R.O.,0,6,Completed
#5080,E.H.L.,Moins de 18 ans,A,2026-02-07 16:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,JAGUARS LASALLE,1,2,Completed
#5356,E.H.L.,Moins de 18 ans,B,2026-02-07 16:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,WINGS WESTMOUNT,5,2,Completed
#4007,E.H.L.,Moins de 15 ans,A,2026-02-07 16:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,LEAFS VERDUN,4,1,Completed
#5001,E.H.L.,Moins de 18 ans,A,2026-02-07 17:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,SPARTANS ST-LAURENT,1,0,Completed
#3002,E.H.L.,Moins de 13 ans,A,2026-02-07 18:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,LIONS LASALLE,2,3,Completed
#3054,E.H.L.,Moins de 13 ans,A,2026-02-14 17:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,WINGS WESTMOUNT,2,5,Completed
#3041,E.H.L.,Moins de 13 ans,A,2026-02-07 12:00,RAYMOND BOURQUE 2,"RAYMOND BOURQUE 2, 2345 Boul. Thimens",SPARTANS ST-LAURENT,KNIGHTS M.W.H.,1,1,Completed
#5409,E.H.L.,Moins de 18 ans,B,2025-12-08 20:30,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,RAPIDES LACHINE,2,3,Completed
#4016,E.H.L.,Moins de 15 ans,A,2026-02-07 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,LIONS LASALLE,2,4,Completed
#5331,E.H.L.,Moins de 18 ans,B,2026-02-23 20:30,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,PUMAS LASALLE,,,Initialized
#5094,E.H.L.,Moins de 18 ans,A,2026-02-16 20:30,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,LEAFS VERDUN,,,Initialized
#3419,E.H.L.,Moins de 13 ans,B,2026-02-08 10:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,PANTHERES LASALLE,3,3,Completed
#3078,E.H.L.,Moins de 13 ans,A,2026-02-08 17:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,SPARTANS ST-LAURENT,2,2,Completed
#3374,E.H.L.,Moins de 13 ans,B,2026-02-08 11:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,WINGS WESTMOUNT,10,1,Completed
#3040,E.H.L.,Moins de 13 ans,A,2026-02-08 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,DEVILS M.R.O.,3,0,Completed
#4326,E.H.L.,Moins de 15 ans,B,2026-02-08 13:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,DEVILS M.R.O.,0,9,Completed
#3640,E.H.L.,Moins de 13 ans,C,2026-02-08 14:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LYNX LASALLE,TITANS ST-LAURENT,2,4,Completed
#4015,E.H.L.,Moins de 15 ans,A,2026-02-08 14:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,MOHAWKS KAHNAWAKE,2,1,Completed
#3027,E.H.L.,Moins de 13 ans,A,2026-02-08 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,CANUCKS  COTE-ST-LUC,3,0,Completed
#3403,E.H.L.,Moins de 13 ans,B,2026-01-31 18:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,RED CANUCKS COTE-ST-LUC,1,0,Completed
#3605,E.H.L.,Moins de 13 ans,C,2026-02-08 11:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,DIABLES M.R.O.,1,3,Completed
#3663,E.H.L.,Moins de 13 ans,C,2026-02-02 20:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,COYOTES VERDUN,6,0,Completed
#3371,E.H.L.,Moins de 13 ans,B,2026-01-31 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",WHITE CANUCKS COTE-ST-LUC,DIABLES M.R.O.,2,1,Completed
#4305,E.H.L.,Moins de 15 ans,B,2026-02-11 20:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,WARRIORS ST-LAURENT,1,0,Completed
#5010,E.H.L.,Moins de 18 ans,A,2025-12-04 19:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,DEVILS M.R.O.,0,0,Completed
#5105,E.H.L.,Moins de 18 ans,A,2026-02-11 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,RAPIDES LACHINE,0,1,Completed
#5344,E.H.L.,Moins de 18 ans,B,2026-02-11 21:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,TRAPPEURS LACHINE,2,2,Completed
#3051,E.H.L.,Moins de 13 ans,A,2026-02-02 19:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,CANUCKS  COTE-ST-LUC,3,8,Completed
#5381,E.H.L.,Moins de 18 ans,B,2026-02-12 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,WARRIORS ST-LAURENT,0,5,Completed
#5057,E.H.L.,Moins de 18 ans,A,2026-02-12 21:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,WINGS WESTMOUNT,0,4,Completed
#5320,E.H.L.,Moins de 18 ans,B,2026-02-12 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,PUMAS LASALLE,3,0,Completed
#3665,E.H.L.,Moins de 13 ans,C,2026-01-22 19:30,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",CASTORS LACHINE,TITANS ST-LAURENT,0,5,Completed
#3381,E.H.L.,Moins de 13 ans,B,2026-02-21 17:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",TRAPPEURS LACHINE,RAPIDES LACHINE,,,Initialized
#5395,E.H.L.,Moins de 18 ans,B,2026-02-13 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",GLADIATORS ST-LAURENT,KNIGHTS M.W.H.,2,4,Completed
#5062,E.H.L.,Moins de 18 ans,A,2026-02-16 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,CANUCKS COTE-ST-LUC,,,Initialized
#3332,E.H.L.,Moins de 13 ans,B,2025-12-16 19:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,PANTHERES LASALLE,2,13,Completed
#3028,E.H.L.,Moins de 13 ans,A,2025-11-15 18:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,KNIGHTS M.W.H.,5,0,Completed
#5340,E.H.L.,Moins de 18 ans,B,2026-02-19 20:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,GLADIATORS ST-LAURENT,,,Initialized
#4003,E.H.L.,Moins de 15 ans,A,2026-02-14 16:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,MOHAWKS KAHNAWAKE,1,2,Completed
#3660,E.H.L.,Moins de 13 ans,C,2025-12-05 19:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,CASTORS LACHINE,2,2,Completed
#3007,E.H.L.,Moins de 13 ans,A,2026-02-14 19:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,LEAFS VERDUN,0,3,Completed
#5346,E.H.L.,Moins de 18 ans,B,2026-02-14 20:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,RAPIDES LACHINE,0,3,Completed
#3621,E.H.L.,Moins de 13 ans,C,2026-02-24 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,LYNX LASALLE,,,Initialized
#3624,E.H.L.,Moins de 13 ans,C,2026-02-24 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,TITANS ST-LAURENT,,,Initialized
#3351,E.H.L.,Moins de 13 ans,B,2025-12-12 19:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,PANTHERES LASALLE,3,0,Completed
#3392,E.H.L.,Moins de 13 ans,B,2026-01-31 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,WARRIORS ST-LAURENT,2,2,Completed
#3033,E.H.L.,Moins de 13 ans,A,2026-01-30 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,SPARTANS ST-LAURENT,1,4,Completed
#4341,E.H.L.,Moins de 15 ans,B,2026-02-15 11:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,PANTHERES LASALLE,1,4,Completed
#4029,E.H.L.,Moins de 15 ans,A,2026-02-15 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,SPARTANS ST-LAURENT,0,3,Completed
#5053,E.H.L.,Moins de 18 ans,A,2026-02-15 16:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",JAGUARS LASALLE,CANUCKS COTE-ST-LUC,,,Initialized
#3025,E.H.L.,Moins de 13 ans,A,2026-02-15 17:30,LEGION MEMORIAL RINK,"LEGION MEMORIAL RINK, 220 Av. Bedbrook",KNIGHTS M.W.H.,RAPIDES LACHINE,,,Initialized
#5351,E.H.L.,Moins de 18 ans,B,2026-02-15 17:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,BULLDOGS VERDUN,,,Initialized
#4030,E.H.L.,Moins de 15 ans,A,2026-02-15 18:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,CANUCKS COTE-ST-LUC,,,Initialized
#4375,E.H.L.,Moins de 15 ans,B,2026-02-15 17:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,RAPIDES LACHINE,,,Initialized
#5070,E.H.L.,Moins de 18 ans,A,2026-02-15 18:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,SPARTANS ST-LAURENT,,,Initialized
#5387,E.H.L.,Moins de 18 ans,B,2025-10-24 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",TRAPPEURS LACHINE,DEVILS M.R.O.,0,1,Completed
#3306,E.H.L.,Moins de 13 ans,B,2026-02-15 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",RED CANUCKS COTE-ST-LUC,WINGS WESTMOUNT,,,Initialized
#4359,E.H.L.,Moins de 15 ans,B,2026-02-15 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,DEVILS M.R.O.,,,Initialized
#5403,E.H.L.,Moins de 18 ans,B,2026-02-23 19:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,PANTHERES LASALLE,,,Initialized
#5315,E.H.L.,Moins de 18 ans,B,2026-02-15 19:30,LEGION MEMORIAL RINK,"LEGION MEMORIAL RINK, 220 Av. Bedbrook",KNIGHTS M.W.H.,CANUCKS COTE-ST-LUC,,,Initialized
#3012,E.H.L.,Moins de 13 ans,A,2026-02-07 19:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",CANUCKS  COTE-ST-LUC,DIABLES M.R.O.,4,0,Completed
#5085,E.H.L.,Moins de 18 ans,A,2026-02-15 20:30,LEGION MEMORIAL RINK,"LEGION MEMORIAL RINK, 220 Av. Bedbrook",KNIGHTS M.W.H.,LIONS LASALLE,,,Initialized
#5325,E.H.L.,Moins de 18 ans,B,2026-02-16 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,GLADIATORS ST-LAURENT,,,Initialized
#3036,E.H.L.,Moins de 13 ans,A,2026-02-17 19:30,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS  COTE-ST-LUC,RAPIDES LACHINE,,,Initialized
#4051,E.H.L.,Moins de 15 ans,A,2026-02-18 20:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,MOHAWKS KAHNAWAKE,,,Initialized
#4086,E.H.L.,Moins de 15 ans,A,2026-02-18 20:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,WINGS WESTMOUNT,,,Initialized
#5065,E.H.L.,Moins de 18 ans,A,2026-01-18 17:30,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,LEAFS VERDUN,2,1,Completed
#5091,E.H.L.,Moins de 18 ans,A,2026-02-18 21:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",JAGUARS LASALLE,RAPIDES LACHINE,,,Initialized
#4303,E.H.L.,Moins de 15 ans,B,-,,,CANUCKS COTE-ST-LUC,RAPIDES LACHINE,,,Initialized
#5074,E.H.L.,Moins de 18 ans,A,2026-02-19 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,DEVILS M.R.O.,,,Initialized
#5365,E.H.L.,Moins de 18 ans,B,2026-02-19 21:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,WINGS WESTMOUNT,,,Initialized
#3322,E.H.L.,Moins de 13 ans,B,2026-02-20 18:30,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,DIABLES M.R.O.,,,Initialized
#4076,E.H.L.,Moins de 15 ans,A,2025-11-16 17:30,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,DEVILS M.R.O.,3,5,Completed
#5400,E.H.L.,Moins de 18 ans,B,2026-02-20 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",TRAPPEURS LACHINE,DIABLES M.R.O.,,,Initialized
#4012,E.H.L.,Moins de 15 ans,A,2026-02-17 19:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,WINGS WESTMOUNT,,,Initialized
#3082,E.H.L.,Moins de 13 ans,A,2026-02-11 19:30,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,DIABLES M.R.O.,2,4,Completed
#5061,E.H.L.,Moins de 18 ans,A,2026-02-21 16:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,WINGS WESTMOUNT,,,Initialized
#5362,E.H.L.,Moins de 18 ans,B,2026-02-21 17:30,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PUMAS LASALLE,DEVILS M.R.O.,,,Initialized
#5389,E.H.L.,Moins de 18 ans,B,2026-02-21 18:30,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,MOHAWKS KAHNAWAKE,,,Initialized
#3026,E.H.L.,Moins de 13 ans,A,2026-02-20 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,LEAFS VERDUN,,,Initialized
#3613,E.H.L.,Moins de 13 ans,C,2026-02-21 13:00,RAYMOND BOURQUE 2,"RAYMOND BOURQUE 2, 2345 Boul. Thimens",TITANS ST-LAURENT,DIABLES M.R.O.,,,Initialized
#3347,E.H.L.,Moins de 13 ans,B,2026-02-21 16:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,PANTHERES LASALLE,,,Initialized
#4347,E.H.L.,Moins de 15 ans,B,2026-02-17 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,WARRIORS ST-LAURENT,,,Initialized
#3634,E.H.L.,Moins de 13 ans,C,2026-02-21 18:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",CASTORS LACHINE,COYOTES VERDUN,,,Initialized
#5426,E.H.L.,Moins de 18 ans,B,2025-12-16 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,RAPIDES LACHINE,1,4,Completed
#5050,E.H.L.,Moins de 18 ans,A,2026-02-21 20:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,LIONS LASALLE,,,Initialized
#3393,E.H.L.,Moins de 13 ans,B,2026-02-22 10:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,WARRIORS ST-LAURENT,,,Initialized
#3622,E.H.L.,Moins de 13 ans,C,2026-02-22 10:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,DEVILS M.R.O.,,,Initialized
#3361,E.H.L.,Moins de 13 ans,B,2026-02-22 11:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,TRAPPEURS LACHINE,,,Initialized
#3029,E.H.L.,Moins de 13 ans,A,2026-02-22 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,WINGS WESTMOUNT,,,Initialized
#4009,E.H.L.,Moins de 15 ans,A,2025-12-16 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,LIONS LASALLE,1,4,Completed
#3362,E.H.L.,Moins de 13 ans,B,2026-02-22 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,WINGS WESTMOUNT,,,Initialized
#4362,E.H.L.,Moins de 15 ans,B,2026-02-07 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,DIABLES M.R.O.,1,4,Completed
#3011,E.H.L.,Moins de 13 ans,A,2026-02-22 17:30,LEGION MEMORIAL RINK,"LEGION MEMORIAL RINK, 220 Av. Bedbrook",KNIGHTS M.W.H.,SPARTANS ST-LAURENT,,,Initialized
#3037,E.H.L.,Moins de 13 ans,A,2026-02-22 17:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,DIABLES M.R.O.,,,Initialized
#5425,E.H.L.,Moins de 18 ans,B,2026-02-18 19:30,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,WARRIORS ST-LAURENT,,,Initialized
#3626,E.H.L.,Moins de 13 ans,C,2026-02-22 13:00,RAYMOND BOURQUE 2,"RAYMOND BOURQUE 2, 2345 Boul. Thimens",TITANS ST-LAURENT,LYNX LASALLE,,,Initialized
